REPORT_ID,Stats Area,Suburb,Postcode,LGA Name,Total Units,Total Cas,Total Fats,Total SI,Total MI,Year,Month,Day,Time,Area Speed,Position Type,Horizontal Align,Vertical Align,Other Feat,Road Surface,Moisture Cond,Weather Cond,DayNight,Crash Type,Unit Resp,Entity Code,CSEF Severity,Traffic Ctrls,DUI Involved,Drugs Involved,ACCLOC_X,ACCLOC_Y,UNIQUE_LOC
2019-8575-27/05/2021,2 Metropolitan,GLANDORE,5037,CC MARION.                    ,2,1,0,0,1,2019,August,Tuesday,2:48 PM,60,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,2,Driver Rider,2: MI,No Control,,,1325626.17,1666145.26,1.33E+13
2019-8576-27/05/2021,2 Metropolitan,HOPE VALLEY,5090,CITY OF TEA TREE GULLY,2,0,0,0,0,2019,August,Wednesday,8:25 PM,50,Not Divided,Straight road,Slope,Not Applicable,Sealed,Dry,Not Raining,Night,Hit Parked Vehicle,1,Driver Rider,1: PDO,No Control,,,1338349.51,1679200.27,1.34E+13
2019-8577-27/05/2021,3 Country,WILLUNGA HILL,5172,ALEXANDRINA COUNCIL,2,1,0,0,1,2019,August,Wednesday,6:50 PM,100,Not Divided,Straight road,Level,Not Applicable,Sealed,Wet,Not Raining,Night,Hit Fixed Object,9,Other,2: MI,No Control,,,1326658.27,1630129.29,1.33E+13
2019-8578-27/05/2021,3 Country,WOODCHESTER,5255,ALEXANDRINA COUNCIL,1,0,0,0,0,2019,August,Wednesday,7:35 PM,100,Cross Road,Straight road,Slope,Not Applicable,Unsealed,Dry,Not Raining,Night,Roll Over,1,Driver Rider,1: PDO,No Control,,,1358763.94,1638543.87,1.36E+13
2019-8579-27/05/2021,3 Country,PENOLA,5277,WATTLE RANGE COUNCIL,2,0,0,0,0,2019,August,Wednesday,7:55 PM,50,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Hit Parked Vehicle,1,Driver Rider,1: PDO,No Control,Y,,1517956.92,1390507.74,1.52E+13
2019-8580-27/05/2021,2 Metropolitan,PARADISE,5075,CC CAMPBELLTOWN.              ,2,0,0,0,0,2019,August,Wednesday,10:24 PM,50,Not Divided,"CURVED, VIEW OPEN",Level,Not Applicable,Sealed,Dry,Not Raining,Night,Hit Fixed Object,1,Driver Rider,1: PDO,No Control,,,1336821.17,1676598.46,1.34E+13
2019-8581-27/05/2021,3 Country,BON BON,5719,,1,1,0,1,0,2019,August,Wednesday,3:15 PM,110,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Left Road - Out of Control,1,Driver Rider,3: SI,No Control,,Y,1035857.6,2158937,1.04E+13
2019-8582-27/05/2021,3 Country,MOUNT GAMBIER,5290,CC MT.GAMBIER.                ,2,0,0,0,0,2019,August,Tuesday,3:30 PM,50,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,1,Driver Rider,1: PDO,No Control,,,1510939.6,1339808.97,1.51E+13
2019-8583-27/05/2021,1 City,NORTH ADELAIDE,5006,CITY OF ADELAIDE,2,1,0,0,1,2019,August,Wednesday,12:10 PM,50,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Pedestrian,2,Pedestrian,2: MI,Give Way Sign,,,1328150.15,1673023.7,1.33E+13
2019-8584-27/05/2021,2 Metropolitan,MILE END,5031,CITY OF WEST TORRENS,2,1,0,0,1,2019,August,Wednesday,6:15 PM,50,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Hit Parked Vehicle,2,Driver Rider,2: MI,No Control,,,1325103.93,1670432.3,1.33E+13
2019-8585-27/05/2021,2 Metropolitan,PASADENA,5042,CC MITCHAM.                   ,2,0,0,0,0,2019,August,Thursday,8:30 AM,60,Divided Road,Straight road,Slope,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Fixed Object,1,Driver Rider,1: PDO,No Control,,,1327593.63,1663010.25,1.33E+13
2019-8586-27/05/2021,2 Metropolitan,GEPPS CROSS,5094,CITY OF PORT ADELAIDE ENFIELD,2,1,0,1,0,2019,August,Thursday,8:45 AM,60,T-Junction,Straight road,Slope,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,3: SI,Traffic Signals,,,1330666.13,1679769.22,1.33E+13
2019-8587-27/05/2021,2 Metropolitan,VALLEY VIEW,5093,CITY OF TEA TREE GULLY,2,0,0,0,0,2019,August,Thursday,8:45 AM,60,T-Junction,Straight road,Slope,Driveway or Entrance,Sealed,Dry,Not Raining,Daylight,Right Angle,2,Driver Rider,1: PDO,No Control,,,1335443.25,1680579.29,1.34E+13
2019-8588-27/05/2021,2 Metropolitan,DRY CREEK,5094,CITY OF PORT ADELAIDE ENFIELD,2,0,0,0,0,2019,August,Wednesday,7:40 AM,60,Ramp Off,Straight road,Level,Roadworks,Sealed,Dry,Not Raining,Daylight,Side Swipe,2,Driver Rider,1: PDO,No Control,,,1324094.3,1681063.81,1.32E+13
2019-8589-27/05/2021,2 Metropolitan,ST MARYS,5042,CC MITCHAM.                   ,3,1,0,0,1,2019,August,Thursday,9:00 AM,60,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Other,2,Driver Rider,2: MI,No Control,,,1325980.45,1662726.46,1.33E+13
2019-8590-27/05/2021,2 Metropolitan,HILLCREST,5086,CITY OF PORT ADELAIDE ENFIELD,2,1,0,0,1,2019,August,Thursday,8:50 AM,60,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Turn,2,Driver Rider,2: MI,No Control,,,1333153.94,1677525.54,1.33E+13
2019-8591-27/05/2021,2 Metropolitan,ST PETERS,5069,"CC OF NORWOOD,PAYNEHAM & ST PETERS",2,0,0,0,0,2019,August,Wednesday,5:50 PM,50,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Parked Vehicle,2,Driver Rider,1: PDO,No Control,,,1330657.52,1672214.21,1.33E+13
2019-8592-27/05/2021,3 Country,KIMBA,5641,DC KIMBA.                     ,2,0,0,0,0,2019,August,Wednesday,11:45 AM,80,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Fixed Object,1,Driver Rider,1: PDO,Give Way Sign,,,1132655.05,1873281.94,1.13E+13
2019-8593-27/05/2021,2 Metropolitan,REGENCY PARK,5010,CITY OF PORT ADELAIDE ENFIELD,3,0,0,0,0,2019,August,Wednesday,1:35 PM,60,Divided Road,Straight road,Level,Not Applicable,Sealed,Wet,Raining,Daylight,Rear End,2,Driver Rider,1: PDO,No Control,,,1326032.38,1676375.98,1.33E+13
2019-8594-27/05/2021,2 Metropolitan,PARKSIDE,5063,CITY OF UNLEY,2,1,0,0,1,2019,August,Thursday,10:30 AM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,2,Driver Rider,2: MI,Stop Sign,,,1330716.49,1667948.9,1.33E+13
2019-8595-27/05/2021,2 Metropolitan,WATERLOO CORNER,5110,CITY OF SALISBURY,2,0,0,0,0,2019,August,Thursday,10:40 AM,90,Not Divided,Straight road,Level,Driveway or Entrance,Sealed,Dry,Not Raining,Daylight,Right Turn,1,Driver Rider,1: PDO,No Control,,,1328308.76,1692243.28,1.33E+13
2019-8596-27/05/2021,2 Metropolitan,PROSPECT,5082,CITY OF PROSPECT,3,2,1,0,1,2019,August,Thursday,10:00 AM,25,Other,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Pedestrian,1,Driver Rider,4: Fatal,No Control,,,1328803.07,1676174.84,1.33E+13
2019-8597-27/05/2021,2 Metropolitan,SMITHFIELD,5114,CITY OF PLAYFORD.,2,1,0,0,1,2019,August,Thursday,10:45 AM,80,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,2: MI,No Control,,,1337429.82,1696331.92,1.34E+13
2019-8598-27/05/2021,3 Country,COPLEY,5732,,2,0,0,0,0,2019,August,Tuesday,5:00 PM,100,Not Divided,Straight road,Level,Not Applicable,Unsealed,Dry,Not Raining,Daylight,Hit Animal,2,Animal,1: PDO,No Control,,,1328164.89,2154318.57,1.33E+13
2019-8599-27/05/2021,2 Metropolitan,GLYNDE,5070,"CC OF NORWOOD,PAYNEHAM & ST PETERS",2,1,0,0,1,2019,August,Thursday,6:45 AM,60,Cross Road,"CURVED, VIEW OPEN",Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,2,Driver Rider,2: MI,Traffic Signals,,,1333785.54,1674516.59,1.33E+13
2019-8600-27/05/2021,2 Metropolitan,BOLIVAR,5110,CITY OF SALISBURY,1,0,0,0,0,2019,August,Thursday,12:00 PM,90,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Left Road - Out of Control,1,Driver Rider,1: PDO,No Control,,,1328552.91,1687928.59,1.33E+13
2019-8601-27/05/2021,3 Country,BERRI,5343,THE BERRI BARMERA COUNCIL,3,1,0,0,1,2019,August,Thursday,12:20 PM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,2: MI,Roundabout,,,1515230.7,1735123.52,1.52E+13
2019-8602-27/05/2021,2 Metropolitan,THORNGATE,5082,CITY OF PROSPECT,2,1,0,0,1,2019,August,Thursday,10:00 AM,50,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,2: MI,Traffic Signals,,,1328116.38,1673663.9,1.33E+13
2019-8603-27/05/2021,2 Metropolitan,ECHUNGA,5153,DC MT.BARKER.                 ,2,0,0,0,0,2019,August,Wednesday,4:45 PM,80,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,1: PDO,Give Way Sign,,,1345392.92,1649855.14,1.35E+13
2019-8604-27/05/2021,1 City,ADELAIDE,5000,CITY OF ADELAIDE,2,0,0,0,0,2019,August,Wednesday,4:00 PM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,1,Driver Rider,1: PDO,Traffic Signals,,,1327395.61,1669542.05,1.33E+13
2019-8605-27/05/2021,2 Metropolitan,SALISBURY,5108,CITY OF SALISBURY,2,0,0,0,0,2019,August,Thursday,11:45 AM,50,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Parked Vehicle,2,Driver Rider,1: PDO,No Control,,,1333254.07,1688220.97,1.33E+13
2019-8606-27/05/2021,2 Metropolitan,ROSTREVOR,5073,CC CAMPBELLTOWN.              ,2,0,0,0,0,2019,August,Wednesday,10:10 AM,50,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Parked Vehicle,1,Driver Rider,1: PDO,No Control,,,1336000.32,1673592.49,1.34E+13
2019-8607-27/05/2021,3 Country,SHEA-OAK LOG,5371,LIGHT REGIONAL COUNCIL,2,2,0,0,2,2019,August,Thursday,2:48 PM,110,T-Junction,Straight road,Crest of Hill,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Turn,1,Driver Rider,2: MI,No Control,,,1347458.7,1713695.88,1.35E+13
2019-8608-27/05/2021,2 Metropolitan,POORAKA,5095,CITY OF SALISBURY,2,1,0,0,1,2019,August,Thursday,4:55 PM,70,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,2,Driver Rider,2: MI,Traffic Signals,,Y,1330475.28,1681830.96,1.33E+13
2019-8609-27/05/2021,2 Metropolitan,PORT ADELAIDE,5015,CITY OF PORT ADELAIDE ENFIELD,2,0,0,0,0,2019,August,Thursday,5:00 PM,60,Divided Road,"CURVED, VIEW OPEN",Level,Median Opening (not at I/S),Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,1: PDO,No Control,,,1320492.11,1679298.18,1.32E+13
2019-8610-27/05/2021,2 Metropolitan,GEPPS CROSS,5094,CITY OF PORT ADELAIDE ENFIELD,2,0,0,0,0,2019,August,Thursday,5:08 PM,60,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Turn,1,Driver Rider,1: PDO,No Control,,,1329401.58,1679295.63,1.33E+13
2019-8611-27/05/2021,2 Metropolitan,ENFIELD,5085,CITY OF PORT ADELAIDE ENFIELD,2,1,0,0,1,2019,August,Thursday,4:30 PM,60,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,2: MI,No Control,,,1328801.32,1679026.89,1.33E+13
2019-8612-27/05/2021,2 Metropolitan,KENSINGTON PARK,5068,CITY OF BURNSIDE,3,0,0,0,0,2019,August,Thursday,5:40 PM,50,Not Divided,Straight road,Level,Driveway or Entrance,Sealed,Dry,Not Raining,Daylight,Right Angle,2,Driver Rider,1: PDO,No Control,,,1333116.84,1670911.17,1.33E+13
2019-8613-27/05/2021,2 Metropolitan,MORPHETT VALE,5162,CITY OF ONKAPARINGA,2,0,0,0,0,2019,August,Thursday,4:00 PM,50,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,1: PDO,No Control,,,1322569.91,1648297.26,1.32E+13
2019-8614-27/05/2021,2 Metropolitan,ELIZABETH DOWNS,5113,CITY OF PLAYFORD.,2,1,0,0,1,2019,August,Thursday,9:30 PM,80,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Hit Fixed Object,1,Driver Rider,2: MI,No Control,,,1337525.08,1696439.75,1.34E+13
2019-8615-27/05/2021,2 Metropolitan,CROYDON PARK,5008,CITY OF PORT ADELAIDE ENFIELD,2,0,0,0,0,2019,August,Friday,6:28 AM,60,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Rear End,2,Driver Rider,1: PDO,No Control,,,1326066.38,1675903.01,1.33E+13
2019-8616-27/05/2021,2 Metropolitan,HORSNELL GULLY,5141,THE ADELAIDE HILLS COUNCIL,2,1,0,0,1,2019,August,Thursday,12:25 PM,60,Not Divided,Straight road,Slope,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Fixed Object,1,Driver Rider,2: MI,No Control,,,1337487.4,1670841.11,1.34E+13
2019-8617-27/05/2021,2 Metropolitan,MARRYATVILLE,5068,"CC OF NORWOOD,PAYNEHAM & ST PETERS",2,1,0,0,1,2019,August,Thursday,7:45 PM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Right Turn,2,Driver Rider,2: MI,Traffic Signals,,,1332280.78,1670410.05,1.33E+13
2019-8618-27/05/2021,1 City,ADELAIDE,5000,CITY OF ADELAIDE,3,1,0,0,1,2019,August,Friday,6:50 AM,50,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,2: MI,Traffic Signals,Y,,1328464.72,1670670.91,1.33E+13
2019-8619-27/05/2021,2 Metropolitan,STEPNEY,5069,"CC OF NORWOOD,PAYNEHAM & ST PETERS",2,0,0,0,0,2019,August,Saturday,1:30 PM,60,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,1: PDO,No Control,,,1330991.08,1672238.21,1.33E+13
2019-8620-27/05/2021,2 Metropolitan,SOMERTON PARK,5044,CITY OF HOLDFAST BAY,2,0,0,0,0,2019,August,Friday,9:30 AM,60,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,1,Driver Rider,1: PDO,No Control,,,1321794.87,1663204.23,1.32E+13
2019-8621-27/05/2021,2 Metropolitan,CROMER,5235,THE ADELAIDE HILLS COUNCIL,2,0,0,0,0,2019,August,Friday,7:15 AM,100,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,1: PDO,Give Way Sign,,,1361394.91,1684498.8,1.36E+13
2019-8622-27/05/2021,2 Metropolitan,MAWSON LAKES,5095,CITY OF SALISBURY,2,0,0,0,0,2019,August,Thursday,3:00 PM,80,T-Junction,Straight road,Level,Not Applicable,Unsealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,1: PDO,Traffic Signals,,,1328697.75,1683414.9,1.33E+13
2019-8623-27/05/2021,3 Country,ARDROSSAN,5571,YORKE PENINSULA COUNCIL,2,1,0,1,0,2019,August,Monday,11:00 AM,50,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Pedestrian,1,Pedestrian,3: SI,No Control,,,1267950.9,1728411.37,1.27E+13
2019-8624-27/05/2021,2 Metropolitan,ADELAIDE AIRPORT,5950,CITY OF WEST TORRENS,3,0,0,0,0,2019,August,Friday,11:28 AM,60,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,1: PDO,No Control,,,1323204.59,1670085.22,1.32E+13
2019-8625-27/05/2021,2 Metropolitan,BEDFORD PARK,5042,CC MARION.                    ,2,0,0,0,0,2019,August,Friday,7:40 AM,60,Divided Road,Straight road,Level,Roadworks,Sealed,Dry,Not Raining,Daylight,Side Swipe,2,Driver Rider,1: PDO,No Control,,,1325029.24,1660329.4,1.33E+13
2019-8626-27/05/2021,2 Metropolitan,KINGSWOOD,5062,CC MITCHAM.                   ,2,0,0,0,0,2019,August,Friday,2:35 PM,60,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,1: PDO,No Control,,,1329152.27,1665693.46,1.33E+13
2019-8627-27/05/2021,2 Metropolitan,HAWTHORNDENE,5051,CC MITCHAM.                   ,2,0,0,0,0,2019,August,Friday,10:50 AM,60,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Fixed Object,1,Driver Rider,1: PDO,No Control,,,1330426.27,1659010.25,1.33E+13
2019-8628-27/05/2021,1 City,ADELAIDE,5000,CITY OF ADELAIDE,2,0,0,0,0,2019,August,Thursday,6:15 AM,50,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Right Turn,1,Driver Rider,1: PDO,Traffic Signals,,,1329249.26,1670368.51,1.33E+13
2019-8629-27/05/2021,2 Metropolitan,NORWOOD,5067,"CC OF NORWOOD,PAYNEHAM & ST PETERS",2,1,0,0,1,2019,August,Friday,2:50 PM,50,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,2: MI,No Control,,,1331441.64,1671402.32,1.33E+13
2019-8630-27/05/2021,2 Metropolitan,ELIZABETH SOUTH,5112,CITY OF PLAYFORD.,2,1,0,0,1,2019,August,Friday,2:45 PM,50,Not Divided,Straight road,Level,Driveway or Entrance,Sealed,Dry,Not Raining,Daylight,Right Angle,2,Driver Rider,2: MI,No Control,,,1334782.96,1691812.52,1.33E+13
2019-8631-27/05/2021,2 Metropolitan,RICHMOND,5033,CITY OF WEST TORRENS,3,1,0,0,1,2019,August,Friday,2:40 PM,60,Multiple,"CURVED, VIEW OPEN",Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,2: MI,Traffic Signals,,,1325780.47,1669458.89,1.33E+13
2019-8632-27/05/2021,2 Metropolitan,BEDFORD PARK,5042,CC MITCHAM.                   ,2,0,0,0,0,2019,August,Friday,3:00 PM,50,Divided Road,Straight road,Slope,Driveway or Entrance,Sealed,Dry,Not Raining,Daylight,Side Swipe,2,Driver Rider,1: PDO,No Control,,,1325213.64,1659779.46,1.33E+13
2019-8633-27/05/2021,3 Country,PORT AUGUSTA,5700,CC PT.AUGUSTA.                ,2,0,0,0,0,2019,August,Friday,2:35 PM,60,Not Divided,Straight road,Level,Driveway or Entrance,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,1: PDO,No Control,,,1260258.85,1942271.23,1.26E+13
2019-8634-27/05/2021,2 Metropolitan,EDWARDSTOWN,5039,CC MARION.                    ,2,0,0,0,0,2019,August,Friday,3:20 PM,50,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,1: PDO,Give Way Sign,,,1325360.15,1663878.62,1.33E+13
2019-8635-27/05/2021,2 Metropolitan,MUNNO PARA,5115,CITY OF PLAYFORD.,4,1,0,0,1,2019,August,Friday,3:25 PM,60,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,2: MI,No Control,,,1337063.87,1698335.69,1.34E+13
2019-8636-27/05/2021,2 Metropolitan,HILLBANK,5112,CITY OF PLAYFORD.,2,0,0,0,0,2019,August,Thursday,11:00 PM,60,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Rear End,1,Driver Rider,1: PDO,Traffic Signals,,,1336371.28,1689664.55,1.34E+13
2019-8637-27/05/2021,2 Metropolitan,EASTWOOD,5063,CITY OF BURNSIDE,2,0,0,0,0,2019,August,Friday,5:00 PM,60,Divided Road,Straight road,Level,Median Opening (not at I/S),Sealed,Dry,Not Raining,Daylight,Side Swipe,2,Driver Rider,1: PDO,No Control,,,1330156.06,1668990.87,1.33E+13
2019-8638-27/05/2021,2 Metropolitan,WARRADALE,5046,CC MARION.                    ,2,0,0,0,0,2019,August,Friday,7:00 AM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,1,Driver Rider,1: PDO,Traffic Signals,,,1322708.54,1661544.9,1.32E+13
2019-8639-27/05/2021,2 Metropolitan,SOMERTON PARK,5044,CITY OF HOLDFAST BAY,2,0,0,0,0,2019,August,Friday,4:30 PM,50,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,2,Driver Rider,1: PDO,Stop Sign,,,1321802.97,1662692.74,1.32E+13
2019-8640-27/05/2021,2 Metropolitan,HAWTHORN,5062,CC MITCHAM.                   ,3,0,0,0,0,2019,August,Friday,4:35 PM,60,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,1: PDO,No Control,,,1328099.65,1666216.2,1.33E+13
2019-8641-27/05/2021,2 Metropolitan,GLOBE DERBY PARK,5110,CITY OF SALISBURY,3,0,0,0,0,2019,August,Friday,5:20 PM,80,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,2,Driver Rider,1: PDO,No Control,,,1328647.58,1685065.14,1.33E+13
2019-8642-27/05/2021,2 Metropolitan,MAYLANDS,5069,"CC OF NORWOOD,PAYNEHAM & ST PETERS",2,1,0,0,1,2019,August,Friday,6:52 PM,50,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Hit Parked Vehicle,1,Driver Rider,2: MI,No Control,Y,,1331948.23,1671933.22,1.33E+13
2019-8643-27/05/2021,2 Metropolitan,SEAFORD,5169,CITY OF ONKAPARINGA,2,0,0,0,0,2019,August,Friday,8:40 AM,50,T-Junction,"CURVED, VIEW OPEN",Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Pedestrian,1,Driver Rider,1: PDO,No Control,,,1315955.05,1642079.38,1.32E+13
2019-8644-27/05/2021,3 Country,KARCULTABY,5654,DC STREAKY BAY.               ,1,2,1,1,0,2019,August,Friday,3:50 PM,110,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Roll Over,1,Driver Rider,4: Fatal,No Control,,Y,996280.23,1915381.1,9.96E+12
2019-8645-27/05/2021,2 Metropolitan,MOUNT BARKER,5251,DC MT.BARKER.                 ,2,0,0,0,0,2019,August,Friday,10:05 PM,80,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Hit Animal,2,Animal,1: PDO,No Control,,,1353658.7,1653932.19,1.35E+13
2019-8646-27/05/2021,2 Metropolitan,NORWOOD,5067,"CC OF NORWOOD,PAYNEHAM & ST PETERS",2,0,0,0,0,2019,August,Friday,11:00 PM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Side Swipe,1,Driver Rider,1: PDO,Stop Sign,,,1331050.76,1670373.67,1.33E+13
2019-8647-27/05/2021,3 Country,PORT AUGUSTA WEST,5700,CC PT.AUGUSTA.                ,2,0,0,0,0,2019,August,Friday,11:05 PM,50,Not Divided,Straight road,Crest of Hill,Not Applicable,Sealed,Dry,Not Raining,Night,Hit Fixed Object,1,Driver Rider,1: PDO,No Control,,,1257950.55,1943225.61,1.26E+13
2019-8648-27/05/2021,3 Country,PORT HUGHES,5558,COPPER COAST DISTRICT COUNCIL,1,1,0,0,1,2019,August,Saturday,2:30 AM,50,T-Junction,"CURVED, VIEW OPEN",Level,Not Applicable,Sealed,Dry,Not Raining,Night,Roll Over,1,Driver Rider,2: MI,No Control,,,1235376.08,1768168.79,1.24E+13
2019-8649-27/05/2021,2 Metropolitan,LOBETHAL,5241,THE ADELAIDE HILLS COUNCIL,3,0,0,0,0,2019,August,Saturday,7:05 AM,80,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Fixed Object,1,Driver Rider,1: PDO,No Control,,,1352195.73,1671568.1,1.35E+13
2019-8650-27/05/2021,3 Country,MOUNT GAMBIER,5290,CC MT.GAMBIER.                ,2,0,0,0,0,2019,August,Saturday,10:40 AM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,1: PDO,Roundabout,,,1510137.65,1338892.76,1.51E+13
2019-8651-27/05/2021,2 Metropolitan,TEA TREE GULLY,5091,CITY OF TEA TREE GULLY,2,0,0,0,0,2019,August,Saturday,11:05 AM,60,Not Divided,Straight road,Bottom of Hill,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,2,Driver Rider,1: PDO,No Control,,,1340435.28,1681906.89,1.34E+13
2019-8652-27/05/2021,2 Metropolitan,SALISBURY EAST,5109,CITY OF SALISBURY,2,1,0,0,1,2019,August,Friday,10:00 AM,60,Not Divided,Straight road,Level,Driveway or Entrance,Sealed,Dry,Not Raining,Daylight,Hit Pedestrian,2,Driver Rider,2: MI,No Control,,,1335567.87,1686522.11,1.34E+13
2019-8653-27/05/2021,3 Country,MOUNT PLEASANT,5235,THE BAROSSA COUNCIL.,1,0,0,0,0,2019,August,Friday,9:20 PM,100,T-Junction,Straight road,Slope,Not Applicable,Sealed,Dry,Not Raining,Night,Roll Over,1,Driver Rider,1: PDO,No Control,,,1371494.65,1687616.51,1.37E+13
2019-8654-27/05/2021,2 Metropolitan,STEPNEY,5069,"CC OF NORWOOD,PAYNEHAM & ST PETERS",2,1,0,0,1,2019,August,Saturday,11:25 AM,60,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Pedestrian,2,Pedestrian,2: MI,No Control,,,1331358.54,1671737.86,1.33E+13
2019-8655-27/05/2021,2 Metropolitan,MODBURY,5092,CITY OF TEA TREE GULLY,2,0,0,0,0,2019,August,Friday,4:45 PM,60,Divided Road,Straight road,Level,Driveway or Entrance,Sealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,1: PDO,No Control,,,1336472.22,1680601.82,1.34E+13
